DateCreated_GMT,LandUse,Grazed,GrazingAnimals,Flooding,Slope,SlopeShape,BedrockDepth,RockFragments0-1cm,Texture0-1cm,SoilColor0_1cm_rgb,RockFragments1-10cm,Texture1-10cm,SoilColor1_10cm_rgb,RockFragments10-20cm,Texture10-20cm,SoilColor10_20cm_rgb,RockFragments20-50cm,Texture20-50cm,SoilColor20_50cm_rgb,RockFragments50-70cm,Texture50-70cm,SoilColor50_70cm_rgb,RockFragments70-100cm,Texture70-100cm,SoilColor70_100cm_rgb,RockFragments100-120cm,Texture100-120cm,SoilColor100_120cm_rgb,VerticalCracking,SurfaceSalt,DepthToLimitingLayer,WaterTableDepth,LimeRequired,SurfaceRockCover,LCC_Class,PhotoSoilPit_url,PhotoSoilSample_url,PhotoLandscapeNorth_url,PhotoLandscapeEast_url,PhotoLandscapeSouth_url,PhotoLandscapeWest_url,Elevation_m,FAOGrowingPeriodLength_days,AridityIndex,Notes,LocationRanKEDSoil,Region,Texture,Recommandation
45054.0,0.9541666666666666,TREE,TRUE,moderate,6-10%,"LINEAR,",SAND,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Better,yield,yield,yield,yield,yield,yield,Kedougou,Limono-argileux,Aérer le sol et appliquer des pratiques de paillage pour éviter l'érosion.
45054.0,0.9541666666666666,TREE,TRUE,moderate,6-10%,"LINEAR,",SAND,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Better,yield,yield,yield,yield,yield,yield,Kedougou,Limono-argileux,Aérer le sol et appliquer des pratiques de paillage pour éviter l'érosion.
45054.0,0.9604166666666668,TREE,TRUE,",CATTLE,GOAT,SHEEP",Rare,moderate,6-10%,",LINEAR",SANDY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,Better,yield,yield,Kedougou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45054.0,0.9604166666666668,TREE,TRUE,",CATTLE,GOAT,SHEEP",Rare,moderate,6-10%,",LINEAR",SANDY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,Better,yield,yield,Kedougou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45054.0,0.9652777777777776,SAVANNA,TRUE,",CATTLE,GOAT,SHEEP",Rare,rolling,11-15%,"LINEAR,",SAND,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,Better,yield,yield,yield,Kedougou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45059.0,0.548611111111111,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,to,Occasional,moderate,6-10%,",LINEAR",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,Surface,cracking,only,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,Kedougou,Mixte,Aucune recommandation spécifique.
45059.0,0.548611111111111,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,to,Occasional,moderate,6-10%,",LINEAR",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,Surface,cracking,only,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,Kedougou,Argile limoneuse,Aérer et enrichir en matière organique pour faciliter le drainage et éviter l'accumulation d'eau.
45057.0,0.9215277777777778,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,to,Occasional,moderate,6-10%,"LINEAR,",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,Kedougou,Mixte,Aucune recommandation spécifique.
45057.0,0.9215277777777778,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,to,Occasional,moderate,6-10%,"LINEAR,",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,Kedougou,Mixte,Aucune recommandation spécifique.
45057.0,0.9243055555555556,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,to,Occasional,moderate,6-10%,"LINEAR,",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,Kedougou,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45057.0,0.9243055555555556,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,to,Occasional,moderate,6-10%,"LINEAR,",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,Kedougou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45057.0,0.9305555555555554,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,to,Occasional,gentle,3-5%,",LINEAR",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,Kedougou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45057.0,0.9305555555555554,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,to,Occasional,gentle,3-5%,",LINEAR",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,Kedougou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45057.0,0.9319444444444444,GRASSLAND,Rare,to,Occasional,gentle,3-5%,",LINEAR",No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kedougou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45057.0,0.9319444444444444,GRASSLAND,Rare,to,Occasional,gentle,3-5%,",LINEAR",No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kedougou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45049.0,0.7104166666666667,CROPLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,moderate,6-10%,SANDY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,Worse,yield,yield,yield,yield,Tambacounda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45049.0,0.7104166666666667,CROPLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,moderate,6-10%,SANDY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,Worse,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45049.0,0.9631944444444444,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,moderate,6-10%,",LINEAR",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45049.0,0.9631944444444444,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,moderate,6-10%,",LINEAR",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Tambacounda,Mixte,Aucune recommandation spécifique.
45049.0,0.9652777777777776,TREE,TRUE,gentle,3-5%,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45049.0,0.9652777777777776,TREE,TRUE,gentle,3-5%,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45049.0,0.975,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,rolling,11-15%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Tambacounda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45049.0,0.975,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,rolling,11-15%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Tambacounda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45049.0,0.9840277777777778,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Better,yield,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45049.0,0.9840277777777778,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Better,yield,yield,yield,yield,yield,yield,Tambacounda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45049.0,0.9875,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,",LINEAR",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45049.0,0.9875,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,",LINEAR",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45049.0,0.9909722222222223,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Tambacounda,Mixte,Aucune recommandation spécifique.
45049.0,0.9909722222222223,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Tambacounda,Mixte,Aucune recommandation spécifique.
45050.0,0.5270833333333333,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,moderate,6-10%,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,Tambacounda,Mixte,Aucune recommandation spécifique.
45050.0,0.5270833333333333,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,moderate,6-10%,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45050.0,0.5298611111111111,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,moderate,6-10%,"LINEAR,",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,Tambacounda,Mixte,Aucune recommandation spécifique.
45050.0,0.5298611111111111,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,moderate,6-10%,"LINEAR,",SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45050.0,0.5333333333333333,GRASSLAND,TRUE,",SHEEP",Rare,moderate,6-10%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Tambacounda,Mixte,Aucune recommandation spécifique.
45050.0,0.5333333333333333,GRASSLAND,TRUE,",SHEEP",Rare,moderate,6-10%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45050.0,0.5354166666666667,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45050.0,0.5354166666666667,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Tambacounda,Mixte,Aucune recommandation spécifique.
45050.0,0.5416666666666666,TRUE,",CATTLE,GOAT,HORSE,SHEEP",",CATTLE,GOAT,HORSE,SHEEP",gentle,3-5%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Tambacounda,Mixte,Aucune recommandation spécifique.
45050.0,0.5416666666666666,TRUE,",CATTLE,GOAT,HORSE,SHEEP",",CATTLE,GOAT,HORSE,SHEEP",gentle,3-5%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Tambacounda,Mixte,Aucune recommandation spécifique.
45050.0,0.545138888888889,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45050.0,0.545138888888889,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45050.0,0.547222222222222,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Tambacounda,Sablo-limoneux,Appliquer des pratiques de drainage et enrichir avec de la matière organique.
45050.0,0.547222222222222,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,3,to,0.15,3s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Tambacounda,Mixte,Aucune recommandation spécifique.
45054.0,0.9805555555555556,TREE,TRUE,",CATTLE,GOAT,SHEEP",Rare,steep,31-60%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,7e,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Kedougou,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45054.0,0.9805555555555556,TREE,TRUE,",CATTLE,GOAT,SHEEP",Rare,steep,31-60%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,7e,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Kedougou,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45055.0,0.4840277777777777,TREE,TRUE,hilly,16-30%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Kedougou,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45055.0,0.4840277777777777,TREE,TRUE,hilly,16-30%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Kedougou,Mixte,Aucune recommandation spécifique.
45055.0,0.4888888888888888,TREE,TRUE,",GOAT,SHEEP",Rare,steep,31-60%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,7e,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kedougou,Mixte,Aucune recommandation spécifique.
45055.0,0.4888888888888888,TREE,TRUE,",GOAT,SHEEP",Rare,steep,31-60%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,7e,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kedougou,Mixte,Aucune recommandation spécifique.
45055.0,0.5,TREE,TRUE,",CATTLE,GOAT,SHEEP",Rare,steep,31-60%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,"7e, s-r",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Kedougou,Argileux,Ajouter du sable ou de la matière organique pour améliorer le drainage.
45055.0,0.5,TREE,TRUE,",CATTLE,GOAT,SHEEP",Rare,steep,31-60%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,"7e, s-r",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Kedougou,Argileux,Ajouter du sable ou de la matière organique pour améliorer le drainage.
45055.0,0.6597222222222222,TREE,TRUE,",CATTLE,GOAT,SHEEP",Rare,moderate,6-10%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kedougou,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45055.0,0.6597222222222222,TREE,TRUE,",CATTLE,GOAT,SHEEP",Rare,moderate,6-10%,"LINEAR,",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Kedougou,Limoneux,Aérer le sol régulièrement et éviter la compaction.
